Processor ID,Designer,Processor Family,Processor Code Name,Microarchitecture,Processor Model,Processor Date,Processor Clock [MHz],Processor Clock (Max) [MHz],Threads/core,Cores,TDP,Instruction set width,Transistors (millions),Die size (mm^2),Voltage (low),Voltage (high),SpecInt1992 (average base),SpecFp1992 (average base),SpecInt1995 (average base),SpecFp1995 (average base),SpecInt2000 (average base),SpecFp2000 (average base),SpecInt2006 (average base),SpecFp2006 (average base),x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,x410_bwaves,x416_gamess,x433_milc,x434_zeusmp,x435_gromacs,x436_cactusadm,x437_leslie3d,x444_namd,x447_dealii,x450_soplex,x453_povray,x454_calculix,x459_gemsfdtd,x465_tonto,x470_lbm,x481_wrf,x482_sphinx3,L1 (unified) (on chip),L1 (instruction) (on chip),L1 (data) (on chip),L2 (on chip),Cores sharing L2 (on chip),L3 (on chip),Cores sharing L3 (on chip),L1 (unified) (off chip),L1 (instruction) (off chip),L1 (data) (off chip),L2 (off chip),Cores sharing L2 (off chip),L3 (off chip),Cores sharing L3 (off chip),Fabricated by,Process Name,Feature Size [microns],Channel length [microns],Metal layers,Metal type,FO4 Delay [ps],FO4 Delay Vdd [V],FO4 Source
250,Intel,Pentium,Conroe,,E2180,,2000.0,,2,2,65.0,,105.0,77,0.85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.5,
264,Intel,Pentium,Conroe,,E2220,,2400.0,,2,2,65.0,,105.0,77,0.85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.5,
265,Intel,Pentium,Merom,,T2310,,1460.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
266,Intel,Pentium,Merom,,T2330,,1600.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
282,Intel,Pentium,Merom,,T2370,,1730.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
288,Intel,Pentium,Merom,,T2390,,1860.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
296,Intel,Pentium,Merom,,T3400,,2160.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
330,Intel,Pentium,Merom,,T3200,,2000.0,,2,2,35.0,,291.0,143,1.075,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.175,
332,Intel,Pentium,Penryn,,T4200,,2000.0,,2,2,35.0,,410.0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,,
333,Intel,Pentium,Penryn,,T4300,,2100.0,,2,2,35.0,,410.0,107,1.05,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,1.15,
342,Intel,Pentium,Wolfdale,,E5400,,2700.0,,2,2,65.0,,228.0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,,,
346,Intel,Pentium,Penryn,,T4400,,2200.0,,2,2,35.0,,410.0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,,,,
356,Intel,Pentium,Wolfdale,,E6300,,2800.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,,1.3625,
370,Intel,Pentium,Wolfdale,,E5500,,2800.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3625,
371,Intel,Pentium,Wolfdale,,E5700,,3000.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3625,
372,Intel,Pentium,Wolfdale,,E5800,,3200.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3625,
373,Intel,Pentium,Wolfdale,,E6500K,,2930.0,,2,2,65.0,,228.0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Intel,Pentium,Wolfdale,,E6600,,3060.0,,2,2,65.0,,228.0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Intel,Pentium,Wolfdale,,E6700,,3200.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3625,
376,Intel,Pentium,Wolfdale,,E6800,,3330.0,,2,2,65.0,,228.0,82,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3625,
380,Intel,Pentium,Penryn,,T4500,,2300.0,,2,2,35.0,,410.0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Intel,Pentium,Clarkdale,,G6951,,2800.0,,2,2,73.0,,382.0,81,0.65,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,
402,Intel,Pentium,Clarkdale,,G6960,,2933.0,,2,2,73.0,,382.0,81,0.65,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,
435,Intel,Pentium,Arrandale,,P6000,,1860.0,,2,2,35.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Intel,Pentium,Arrandale,,U5400,,1200.0,,2,2,18.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Intel,Pentium,N/A,,,,266.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Intel,Pentium,N/A,,,,300.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Intel,Pentium,Arrandale,,U5600,,1330.0,,2,2,18.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Intel,Pentium,Arrandale,,P6100,,2000.0,,2,2,35.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Intel,Pentium,Arrandale,,P6200,,2130.0,,2,2,35.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Intel,Pentium,Arrandale,,P6300,,2270.0,,2,2,35.0,,382.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Intel,Pentium,Sandy Bridge,,G620,,2600.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Intel,Pentium,Sandy Bridge,,G620T,,2200.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Intel,Pentium,Sandy Bridge,,G622,,2600.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Intel,Pentium,Sandy Bridge,,G630,,2700.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Intel,Pentium,Sandy Bridge,,G630T,,2300.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Intel,Pentium,Sandy Bridge,,G632,,2700.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Intel,Pentium,Sandy Bridge,,G640,,2800.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Intel,Pentium,Sandy Bridge,,G640T,,2400.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Intel,Pentium,Sandy Bridge,,G840,,2800.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Intel,Pentium,Sandy Bridge,,G860,,3000.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Intel,Pentium,Sandy Bridge,,G870,,3100.0,,2,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Intel,Pentium,Sandy Bridge,,B940,,2000.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
587,Intel,Pentium,Sandy Bridge,,B950,,2100.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
588,Intel,Pentium,Sandy Bridge,,957,,1200.0,,2,2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
603,Intel,Pentium,Sandy Bridge,,967,,1300.0,,2,2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
604,Intel,Pentium,Sandy Bridge,,B960,,2200.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
610,Intel,Pentium,Sandy Bridge,,B970,,2300.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
611,Intel,Pentium,Sandy Bridge,,977,,1400.0,,2,2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,
692,Intel,Pentium,Sandy Bridge-EN,,1405,,1200.0,,2,2,40.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
694,Intel,Pentium,Sandy Bridge,,G860T,,2600.0,,2,2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Intel,Pentium,Conroe,Core:Conroe,E2140,2007-06-01,1600.0,,2,2,65.0,64,105.0,77,0.85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,1024,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1192,Intel,Pentium,Allendale,Core:Conroe,E2160,2007-06-01,1800.0,,1,2,65.0,64,105.0,77,1.162,1.312,,,,,,,12.283260989963459,13.116894466240199,11.463967876371298,7.582205436835656,10.928907918824118,14.715463389126542,11.365402442601615,9.55544877696517,11.182295582883809,34.21519792365211,17.95928244843633,9.74525490603998,7.54553528114478,15.465510549070391,24.59623182417669,12.733246224988797,11.830675238886272,12.170597924785856,10.998787745196266,22.779409696460732,11.426735240716322,9.652521985735742,16.032429019678478,10.156481256114967,14.432795622497487,10.691401541242577,11.987718917019267,10.999096344499062,12.257544152098058,14.659753858934184,13.565606578106033,,32,32,1024,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.981286549714298,1.312,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1193,Intel,Pentium,Conroe,Core:Conroe,E2200,2007-12-01,2200.0,,2,2,65.0,64,105.0,77,0.85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,1024,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1194,Intel,Pentium,Wolfdale,Core:Wolfdale,E5200,2008-08-01,2500.0,,2,2,65.0,64,228.0,82,0.85,1.3625,,,,,,,18.2,16.8,15.9,11.8,15.6,23.7,16.3,14.0,17.2,65.2,26.9,13.0,11.8,17.5,26.2,15.4,17.0,20.3,15.4,23.3,14.5,12.9,17.7,13.0,19.2,16.1,14.9,14.8,14.5,17.5,18.5,,32,32,2048,,,,,,,,,,,Intel,,0.045,0.035,9,copper,12.6,1.3625,"mul(360,Leff)"
1195,Intel,Pentium,Wolfdale,Core:Wolfdale,E5300,2008-11-01,2600.0,,1,2,65.0,64,228.0,82,0.85,1.3625,,,,,,,18.600000000000005,18.499999999999996,17.049926686059386,12.2,15.700000000000001,23.449946695035365,16.8,14.549914089093447,17.4,64.54998063516364,28.14995559499162,12.6,11.3,20.7499397589487,27.299816849202486,19.2,17.24992753607968,21.5,17.0,31.2499599999744,14.6,14.14991166050163,25.29980237076962,13.0,21.149940898262578,20.7,14.949916387726054,16.6,13.5,18.8,17.69971751187007,,32,32,2048,,,,,,,,,,,Intel,,0.045,0.035,9,copper,12.6,1.3625,"mul(360,Leff)"
1196,Intel,Pentium,Clarkdale,Nehalem,G6950,2010-01-01,2800.0,,1,2,73.0,64,382.0,81,0.65,1.4,,,,,,,22.372560550299625,25.508610546246025,18.914559487058828,13.690812473357203,16.348246987674653,22.435163476036674,19.351294303516383,25.663555924102077,20.12717823788101,137.5392518139231,30.351006875248743,12.272052594040463,13.40899232700529,24.177409287081478,46.044511095112966,21.43630970716928,36.923311436174245,24.08152306959843,18.854431187535713,36.79980237024799,22.226610524644343,16.336292889825405,29.844986291642595,17.87220953881528,23.571759729769642,22.03573281964146,26.90768105881747,21.337965796338835,33.1519272135099,32.61793514069304,21.69970634959283,,32,32,256,1,3072,,,,,,,,,Intel,,0.032,0.018,9,copper,6.48,1.4,"mul(360,Leff)"
1197,Intel,Pentium,N/A,P5,,1994-07-01,100.0,,1,1,3.9,,,148,3.135,3.6,113.46976160083643,80.71504353950557,3.2064097078055007,2.059912805242661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,1024,,,,Intel,,0.6,0.6,4,,216.0,3.6,"mul(360,channel_length)"
1198,Intel,Pentium,N/A,P5,,1995-03-01,120.0,,1,1,5.1,,,91,3.4,3.6,140.29742776702295,94.26766845033988,3.6410097100177286,2.222316001130223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,1024,,,,Intel,,0.6,0.6,4,,216.0,3.6,"mul(360,channel_length)"
1199,Intel,Pentium,N/A,P5,,1995-06-01,133.0,,1,1,4.3,,3.3,83,2.285,2.665,169.48294899487672,104.71895721405937,3.98537080499649,2.453834390613249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,1024,,,,Intel,P854.3,0.35,0.25,4,,90.0,2.665,"mul(360,channel_length)"
1200,Intel,Pentium,N/A,P5,,,150.0,,1,1,,,,,2.285,2.665,,,4.142669618436611,2.532865055369253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,Intel,P854.3,0.35,0.25,4,,90.0,2.665,"mul(360,channel_length)"
1201,Intel,Pentium,N/A,P5,,1996-06-01,166.0,,1,1,13.1,,,83,2.7,2.9,,,4.945094286878387,3.1042361184678677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,512,,,,,,,,,,,Intel,P854.3,0.35,0.25,4,,90.0,2.9,"mul(360,channel_length)"
1202,Intel,Pentium,N/A,P5,,1996-06-01,200.0,,1,1,15.7,,,83,2.7,2.9,,,5.605418754700562,3.4242350946809146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,512,,,,,,,,,,,Intel,P856,0.25,0.2,5,aluminum,72.0,2.9,"mul(360,channel_length)"
1203,Intel,Pentium,N/A,P5,,,233.0,,1,1,17.0,,,,2.7,2.9,,,7.074856889011961,4.387083313546713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,512,,,,,,,,,,,Intel,P856,0.25,0.2,5,aluminum,72.0,2.9,"mul(360,channel_length)"
1204,Intel,Pentium,P5,P5,,1993-03-01,60.0,,1,1,13.0,32,3.2,294,5.0,5.0,63.67778840759555,48.29999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,256,,,,Intel,,0.8,0.8,,,288.0,5.0,"mul(360,channel_length)"
1205,Intel,Pentium,P5,P5,,1993-03-01,66.0,,1,1,13.0,32,3.2,294,5.0,5.0,70.69794905087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,256,,,,Intel,,0.8,0.8,,,288.0,5.0,"mul(360,channel_length)"
1206,Intel,Pentium,N/A,P5,,,75.0,,1,1,,,,,3.135,3.6,81.9451035755035,59.7032662423087,2.39,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,512,,,,Intel,,0.6,0.6,4,,216.0,3.6,"mul(360,channel_length)"
1207,Intel,Pentium,N/A,P5,,,90.0,,1,1,,,,,3.135,3.6,92.78189424836889,70.40213958038228,2.88,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,512,,,,Intel,,0.6,0.6,4,,216.0,3.6,"mul(360,channel_length)"
1208,Intel,Pentium,Penryn,Core:Penryn,SU2700,2009-05-01,1300.0,,1,1,10.0,64,410.0,107,1.05,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,2048,,,,,,,,,,,Intel,,0.045,0.035,9,copper,12.6,1.15,"mul(360,Leff)"
